"New Zealand Schools Directory",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A list of New Zealand schools including contact details, institution and regional information",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^Email addresses are only listed for schools that agreed to have their email publicly released. Persons or organisations wishing to send email material to individuals or organisations whose email addresses appear in this directory must comply with the requirements of the Unsolicited Electronic Messages Act 2007.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"*Principal names are available for State and State Integrated Schools. Principal names for Private Schools are provided where available.  The most up to date information that we have available has been provided.  Recent changes may not be reflected.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Roll data as at 1 November 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Regional Council: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Territorial Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Type: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Authority: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"School Gender: ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Neighbourhood (SA2): ---",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

School Number,School Name,Telephone,Email^,Principal*,School Website,Street,Suburb,Town / City,Postal Address,Postal Address Suburb,Postal Address City,Postal Code,Urban/Rural,School Type,Definition,Authority,Donations,Gender of Students,KME Peak Body,Takiwā,Territorial Authority,Regional Council,Local Office,Education Region,General Electorate,Māori Electorate,Neighbourhood (SA2 code),Neighbourhood (SA2),Ward,Community of Learning ID,Community of Learning Name,Latitude,Longitude,Enrolment Scheme,Equity Index (EQI),Total School Roll,European / Pākehā,Māori,Pacific,Asian,MELAA,Other,International,Isolation Index,Language of Instruction,Boarding Facilities,Cohort Entry,Status
506,Drury Christian School,09-2947332,drury@xtra.co.nz,Ron Bagrie,http://www.drurychurch.co.nz/,13 Sutton Road ,,Drury,13 Sutton Road,,Drury,2113,Major urban area,Composite,,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Raro,Papakura Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Papakura,Hauraki-Waikato,164302,Drury East,Manurewa-Papakura Ward,,,-37.096351,174.950061,No,not applicable,37,10,4,11,13,0,3,2,not applicable,All students taught in English,No,No,Open
514,Kimi Ora School,04-5675834,admin@kimiora.school.nz,Shirley Jones,http://kimiora.school.nz/,100 Walters Street ,Naenae,Lower Hutt,PO Box 35017,Naenae,Lower Hutt,5041,Major urban area,Specialist School,Day Specialist,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Lower Hutt City,Wellington Region,Lower Hutt Office,Wellington,Remutaka,Ikaroa-Rāwhiti,245200,Avalon East,Central Ward,99065,Naenae Community of Learning ,-41.197646,174.942650,No,465,99,68,29,7,15,7,1,0,0.11,All students taught in English,No,No,Open
518,Kingslea School,03-389 6708,admin@kingslea.school.nz,Tina Lomax,http://www.kingslea.school.nz,19 Pavitt Street ,Richmond,Christchurch,PO Box 68,Rolleston,Christchurch,7643,Major urban area,Specialist School,Oranga Tamariki,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch East,Te Tai Tonga,326800,Richmond South (Christchurch City),Central Ward,99206,Ngā Peka o Tauwharekākaho (Rolleston) Kāhui Ako,-43.521749,172.654959,No,569,179,72,122,26,2,0,1,0,0.09,All students taught in English,No,No,Open
522,Halswell Residential College,03-3385089,annamccoy@halswellcollege.com,Janine Harrington,http://www.halswellcollege.com,15 Nash Road ,Halswell,Christchurch,15 Nash Road,Aidanfield,Christchurch,8025,Major urban area,Specialist School,Residential Specialist School,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Wigram,Te Tai Tonga,325400,Aidanfield,Halswell Ward,,,-43.562158,172.569358,No,528,13,12,3,0,0,0,0,0,0.27,All students taught in English,Yes,No,Open
525,Salisbury School (Nelson),03-5448119,principal@salisbury.school.nz,Ellie Salcin-Watts,http://www.salisbury.school.nz,67 Salisbury Road ,,Richmond,Private Bag 1,Richmond,Nelson,7050,Medium urban area,Specialist School,Residential Specialist School,State,"Donations should not be requested, unless for a school camp",Girls School,,Te Tai Runga,Tasman District,Tasman Region,Nelson Office,"Nelson, Marlborough, West Coast",Nelson,Te Tai Tonga,302800,Richmond Central (Tasman District),Richmond Ward,99142,Waimea Community of Learning,-41.337559,173.195399,No,507,16,16,4,0,0,0,0,0,0.29,All students taught in English,Yes,No,Open
527,Twizel Area School,03-4350650,office@twizel.school.nz,Kate Staniford,https://www.twizel.school.nz,Mt Cook Street ,,Twizel,Private Bag 952,,Twizel,7901,Small urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Mackenzie District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waitaki,Te Tai Tonga,341801,Twizel,Pukaki Ward,99143,Te Kāhui Ako ō Te Manahuna,-44.255248,170.098059,No,448,242,202,50,8,27,1,4,0,3.34,All students taught in English,No,No,Open
528,Ponatahi Christian School,06-3798840,nellys@ponatahi.school.nz,Peter Bertram,http://www.ponatahi.school.nz/,6 Howard Street ,,Carterton,6 Howard Street,,Carterton,5713,Small urban area,Composite,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Carterton District,Wellington Region,Lower Hutt Office,Wellington,Wairarapa,Ikaroa-Rāwhiti,257100,Carterton South,Area Outside Ward,99164,Lower North Island Christian Community of Learning,-41.032158,175.522456,No,432,124,95,3,1,24,2,0,0,0.72,All students taught in English,No,No,Open
530,Waiheke High School,09-3719000,enquiries@waihekehigh.school.nz,Cameron Flude,http://www.waihekehigh.school.nz,11 Donald Bruce Road ,,Waiheke Island,11 Donald Bruce Road,Surfdale,Waiheke Island,1081,Small urban area,Secondary (Year 7-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Waiheke Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Auckland Central,Tāmaki Makaurau,147600,Surfdale,Waitematā and Gulf Ward,99088,Waiheke Kāhui Ako,-36.799898,175.027745,No,443,384,337,92,12,24,15,1,5,0.59,All students taught in English,No,No,Open
531,Catholic Cathedral College,03-9821690,admin@cathcollege.school.nz,Lee-Ann Nanai,http://www.cathcollege.school.nz,62 Ferry Road ,Phillipstown,Christchurch,PO Box 10255,Phillipstown,Christchurch,8145,Major urban area,Secondary (Year 7-15),,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Christchurch City,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Christchurch Central,Te Tai Tonga,327100,Christchurch Central-South,Central Ward,99044,Christchurch Catholic (Te Mara Akoranga Katorika) Kāhui Ako,-43.537660,172.646599,No,451,586,199,80,97,292,19,3,0,0.05,All students taught in English,No,No,Open
532,John Paul College,07-3478795,info@jpc.school.nz,Justin Harper,http://www.jpc.school.nz,Whitworth Road ,Utuhina,Rotorua,PO Box 5040,Rotorua West,Rotorua,3044,Large urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Whenua,Rotorua District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Rotorua,Waiariki,199900,Utuhina,Te Ipu Wai Auraki General Ward,99018,Rotorua Catholic Faith Based Community of Learning,-38.143035,176.229637,Yes,416,1109,690,214,38,302,30,18,19,0.28,All students taught in English,No,No,Open
533,Mt Aspiring College,03-4430499,learn@mtaspiring.school.nz,Nicola Jacobsen,http://www.mtaspiring.school.nz,101 Plantation Road ,,Wanaka,101 Plantation Road,,Wanaka,9305,Medium urban area,Secondary (Year 7-15),,State,Donations may be requested,Co-Educational,,Te Tai Runga,Queenstown-Lakes District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,346701,Wānaka North,Wānaka-Upper Clutha Ward,,,-44.687330,169.136772,No,412,1273,1143,142,18,84,32,23,0,3.28,All students taught in English,Yes,No,Open
536,Trinity Catholic College,03-4773408,admin@trinity.school.nz,Kate Nicholson,https://www.trinity.school.nz,340 Rattray Street ,City Rise,Dunedin,PO Box 737,,Dunedin,9054,Major urban area,Secondary (Year 7-15),,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Runga,Dunedin City,Otago Region,Dunedin Office,"Otago, Southland",Dunedin,Te Tai Tonga,352900,Arthur Street,Area Outside Ward,99145,Dunedin Catholic Schools Kāhui Ako,-45.873943,170.496588,Yes,430,740,508,103,50,177,22,13,22,0.03,All students taught in English,No,No,Open
539,Waikato Waldorf School ( Rudolf Steiner),07-8558710,office@waikatowaldorf.school.nz,Jane Keir,http://www.waikatowaldorf.school.nz/,85 Barrington Drive ,Rototuna,Hamilton,PO Box 12127,Chartwell Square,Hamilton,3248,Major urban area,Composite (Year 1-10),,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Hamilton City,Waikato Region,Hamilton Office,Waikato,Hamilton East,Hauraki-Waikato,176101,Te Manatu,East General Ward,99132,Te Pae Here Kāhui Ako Te Raki Rāwhiti o Kirikiriroa,-37.725574,175.280722,No,419,208,162,53,6,36,11,4,0,0.27,All students taught in English,No,No,Open
544,Al-Madinah School,09-2755195,info@al-madinah.school.nz,Asin Ali,http://www.al-madinah.school.nz/,8 Westney Road ,Mangere,Auckland,PO Box 43246,Mangere,Manukau,2153,Major urban area,Composite,,State : Integrated,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Māngere-Ōtāhuhu Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Māngere,Tāmaki Makaurau,151000,Māngere South,Manukau Ward,99123,Mangere Kāhui Ako,-36.976360,174.792438,No,412,579,7,2,54,494,49,8,2,0.24,All students taught in English,No,No,Open
545,Te Kura Toitu o Te Whaiti-nui-a-Toi,07-5958980,principal@tewhaiti.school.nz,Josephine Gage,,49 Minginui Road ,,Te Whaiti,Private Bag 3013,Rotorua Mail Centre,Rotorua,3046,Rural other,Composite (Year 1-10),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Whakatane District,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",East Coast,Waiariki,203400,Galatea,Te Urewera General Ward,,,-38.589193,176.776491,No,546,15,1,15,3,0,0,0,0,1.89,Some students taught in te reo Māori,No,No,Open
546,Whitby Collegiate,04-2341070 Ext 710,office@whitbycollegiate.school.nz,Shelley Addison,https://www.whitbycollegiate.school.nz/,2 Starboard Lane ,Whitby,Porirua,PO Box 995,Wellington,Porirua,6011,Large urban area,Secondary (Year 7-15),,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Runga,Porirua City,Wellington Region,Lower Hutt Office,Wellington,Mana,Te Tai Hauāuru,240601,Endeavour West,Pāuatahanui General Ward,,,-41.114985,174.894118,No,not applicable,320,232,24,35,78,8,3,1,not applicable,All students taught in English,No,No,Open
548,Aurora College,03-2116040,office@auroracollege.school.nz,Craig Taylor,http://www.auroracollege.school.nz,234 Regent Street ,,Invercargill,PO Box 740,,Invercargill,9840,Large urban area,Secondary (Year 7-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,362601,Heidelberg,Area Outside Ward,99146,Invercargill Community of Learning,-46.431140,168.384079,No,546,586,328,221,50,23,20,2,0,0.87,All students taught in English,No,No,Open
549,Taihape Area School,06-3880130,jpearce@tas.school.nz,Michelle Cameron (Acting),http://www.tas.school.nz,26 Huia Street ,,Taihape,PO Box 292,,Taihape,4742,Small urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Rangitikei District,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Rangitīkei,Te Tai Hauāuru,226500,Taihape,Northern General Ward,99169,Te Kāhui Ako o Mokai Patea,-39.675966,175.801514,No,511,244,126,158,24,10,2,0,0,1.83,All students taught in English,No,No,Open
550,Te Waha O Rerekohu Area School,06-8644853,rerekohu@xtra.co.nz,Lynn Burrell,http://www.tewahaorerekohu.school.nz/,3 Arawhena Street ,,Te Araroa,PO Box 166,,Te Araroa,4050,Rural settlement,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,Gisborne District,Gisborne Region,Napier Office,"Hawke's Bay, Tairāwhiti",East Coast,Ikaroa-Rāwhiti,204700,East Cape,Tairāwhiti General Ward,99050,Porou Ariki Kāhui Ako,-37.633719,178.365549,No,550,74,9,73,0,1,0,0,0,3.80,All students taught in English,No,No,Open
551,Coastal Taranaki School,06-7524022,principal@coastaltaranaki.school.nz,Stephanie Clifton,http://www.coastaltaranaki.school.nz,91 Carthew Street ,,Okato,PO Box 8,,Okato,4348,Rural settlement,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Whenua,New Plymouth District,Taranaki Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",New Plymouth,Te Tai Hauāuru,216700,Kaitake,Kaitake-Ngāmotu General Ward,,,-39.192860,173.881545,No,482,325,291,69,2,5,3,1,0,1.32,All students taught in English,No,No,Open
552,James Hargest College,03-2176129,office@jameshargest.school.nz,Mike Newell,http://www.jameshargest.school.nz,282 Layard Street ,,Invercargill,282 Layard Street,Waverley,Invercargill,9810,Large urban area,Secondary (Year 7-15),,State,Donations may be requested,Co-Educational,,Te Tai Runga,Invercargill City,Southland Region,Invercargill Office,"Otago, Southland",Invercargill,Te Tai Tonga,361201,Rosedale-Hargest,Area Outside Ward,,,-46.390629,168.384284,Yes,445,1903,1550,364,61,232,50,14,25,0.85,All students taught in English,No,No,Open
553,Mission Heights Junior College,09-2777881,admin@mhjc.school.nz,Ian Morrison,http://www.mhjc.school.nz,Jeffs Road ,Flat Bush,Auckland,PO Box 64448,Botany,Manukau,2163,Major urban area,Secondary (Year 7-10),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158200,Mission Heights South,Howick Ward,,,-36.963908,174.931233,Yes,408,952,116,62,134,707,40,33,5,0.23,All students taught in English,No,No,Open
555,Tangaroa College Teen Parent Unit,09-2745764,office@tangaroa.school.nz,Chris Bean,http://www.tangaroa.school.nz,Haumia Way ,Otara South,Auckland,PO Box 61476,Otara,Manukau,2159,Major urban area,Teen Parent Unit,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Ōtara-Papatoetoe Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Botany,Tāmaki Makaurau,157200,Rongomai East,Manukau Ward,,,-36.973110,174.892600,No,569,,,,,,,,,0.12,All students taught in English,No,No,Open
557,Holy Family School (Wanaka),03-4432394,office@holyfamilywanaka.school.nz,Joanna McKay,http://www.holyfamilyschoolwanaka.com ,152 Aubrey Road ,,Wanaka,PO Box 592,,Wanaka,9305,Medium urban area,Full Primary,,State : Integrated,Donations may be requested,Co-Educational,,Te Tai Runga,Queenstown-Lakes District,Otago Region,Dunedin Office,"Otago, Southland",Waitaki,Te Tai Tonga,346701,Wānaka North,Wānaka-Upper Clutha Ward,,,-44.679790,169.137627,Yes,387,206,197,18,1,7,6,1,0,3.31,All students taught in English,No,No,Open
558,TKKM o Te Kura Kokiri,07-542 1864,Taari@kurakokiri.maori.nz,Mark Nicholas,http://www.kurakokiri.maori.nz,1223 Welcome Bay Road ,Welcome Bay,Tauranga,PO Box 867 Seventh Avenue,,Tauranga,3140,Major urban area,Composite,,State,Donations may be requested,Co-Educational,Te Rūnanga nui o ngā Kura Kaupapa Māori o Aotearoa,Te Tai Whenua,Tauranga City,Bay of Plenty Region,Rotorua Office,"Bay of Plenty, Waiariki",Bay of Plenty,Waiariki,196500,Baypark-Kairua,Arataki General Ward,,,-37.723435,176.283679,No,553,246,8,245,3,0,0,0,0,0.35,All students taught in te reo Māori,No,No,Open
559,Te Kura o Te Wainui-ā-Rua,06-3428123,office@tewainuiarua.school.nz,Marie Haira,,4502 Whanganui River Road ,,Ranana,4502 Whanganui River Road RD 6,,Whanganui,4576,Rural other,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,Whanganui District,Manawatū-Whanganui Region,Whanganui Office,"Taranaki, Whanganui, Manawatū",Whanganui,Te Tai Hauāuru,223300,Upper Whanganui,Area Outside Ward,99170,Te Hononga Kāhui Kura - Kāhui Ako,-39.582597,175.107522,No,536,43,2,42,3,0,0,0,0,1.57,All students taught in te reo Māori,No,No,Open
563,Albany Senior High School,09-4519065,info@ashs.school.nz,Claire Amos,http://www.ashs.school.nz,536 Albany Highway ,Albany,Auckland,PO Box 300380,Albany,North Shore City,0752,Major urban area,Secondary (Year 11-15),,State,Donations may be requested,Co-Educational,,Te Tai Raro,Upper Harbour Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,East Coast Bays,Te Tai Tokerau,117300,Albany Central,Albany Ward,99128,Whānau ki te Ako: Albany / Greenhithe,-36.730178,174.695766,Yes,443,792,573,87,29,187,46,37,3,0.19,All students taught in English,No,No,Open
564,Ormiston Senior College,09-551 2430,info@ormiston.school.nz,Tim Botting,http://www.ormiston.school.nz/,275 Ormiston Road ,Flat Bush,Auckland,PO Box 217104,Botany Junction,Auckland,2164,Major urban area,Secondary (Year 11-15),,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158101,Ormiston Central,Howick Ward,,,-36.967960,174.918244,Yes,442,1394,119,44,219,1124,53,50,0,0.19,All students taught in English,No,No,Open
565,Stonefields School,09-527 7721 ,admin@stonefields.school.nz,Sarah Martin,http://www.stonefields.school.nz/,81 Tihi Street ,Stonefields,Auckland,81 Tihi Street,Stonefields,Auckland,1072,Major urban area,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Ōrākei Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Manawa,Tāmaki,Tāmaki Makaurau,145700,Stonefields East,Ōrākei Ward,99031,Manaiakalani Community of Learning,-36.888313,174.840539,Yes,362,710,288,45,34,346,60,7,0,0.31,All students taught in English,No,Yes,Open
566,Maraekakaho School,06-8749700,office@mkk.school.nz,Sandy Crawford,http://www.mkk.school.nz ,68 Kereru Road ,,Maraekakaho,68 Kereru Road RD 1,,Hastings,4171,Rural other,Full Primary,,State,Donations may be requested,Co-Educational,,Te Tai Whenua,Hastings District,Hawke's Bay Region,Napier Office,"Hawke's Bay, Tairāwhiti",Tukituki,Ikaroa-Rāwhiti,208200,Maraekakaho,Kahurānaki General Ward,99136,Whirinaki Kāhui Ako,-39.648542,176.617900,Yes,402,131,122,14,1,6,2,0,0,0.45,All students taught in English,No,No,Open
567,Te Wharekura o Te Kaokaoroa o Patetere,07-8833780,office@kaokaoroa.school.nz,Keith Silveira,http://www.kaokaoroa.school.nz,117 Buckland Street ,,Putaruru,117 Buckland Street,,Putaruru,3411,Small urban area,Composite,,State,"Donations should not be requested, unless for a school camp",Co-Educational,Ngā Kura ā Iwi o Aotearoa Inc,Te Tai Whenua,South Waikato District,Waikato Region,Hamilton Office,Waikato,Taupō,Te Tai Hauāuru,186000,Putāruru,Putāruru Ward,99084,Te Kaahui Ako o Tainui,-38.044284,175.774428,No,528,324,34,318,24,4,1,4,0,0.91,All students taught in te reo Māori,No,No,Open
570,Mission Heights Primary School,09-2777888,admin@mhp.school.nz,Caroline Bush,http://www.mhp.school.nz,Jeffs Road ,Flat Bush,Auckland,PO Box 64448,Botany,Manukau,2163,Major urban area,Contributing,,State,Donations may be requested,Co-Educational,,Te Tai Raro,Howick Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Waka,Takanini,Tāmaki Makaurau,158200,Mission Heights South,Howick Ward,,,-36.962395,174.931665,Yes,365,772,58,28,98,626,38,1,3,0.24,All students taught in English,No,No,Open
571,ACG Sunderland,09-8387070,,Nathan Villars,http://www.acgedu.com/nz/sunderland,6 Waipareira Avenue ,Henderson,Waitakere,6 Waipareira Avenue,Henderson,Waitakere,0610,Major urban area,Composite,,Private : Fully Registered,Not applicable,Co-Educational,,Te Tai Raro,Henderson-Massey Local Board Area,Auckland Region,Auckland Office,Tāmaki Herenga Tāngata,Te Atatū,Te Tai Tokerau,125100,Henderson Lincoln East,Waitākere Ward,,,-36.864303,174.633796,No,not applicable,844,159,7,12,678,12,9,73,not applicable,All students taught in English,No,No,Open
572,Te Matauru Primary,03-9283191,office@tematauru.school.nz,Clive Swale,http://tematauru.school.nz/,53-59 Pentecost Road ,,Rangiora,59 Pentecost Road,,Rangiora,7400,Medium urban area,Full Primary,,State,"Donations should not be requested, unless for a school camp",Co-Educational,,Te Tai Runga,Waimakariri District,Canterbury Region,Christchurch Office,"Canterbury, Chatham Islands",Waimakariri,Te Tai Tonga,314501,Rangiora South West,Rangiora-Ashley Ward,99077,Puketeraki Community of Learning,-43.314642,172.583507,Yes,444,251,232,34,9,14,4,1,0,0.44,All students taught in English,No,No,Open
